Labels,X,Y
wind,5.150627629909782,-2.4845375538580763
hair,5.055372031857834,-4.217704724079211
draw,4.050302904737329,1.5301126671778327
"closer,",3.1065126219455568,-2.557949714737584
shout,3.3358973866846924,0.5895471253896245
knocked,4.602705719730915,-3.759329499069814
out.,4.996701427068501,-0.6915218749441384
french,-1.98033904152095,-1.6430951707934256
market,1.4157764492404872,0.11019472737525969
cow,-0.24163646742666922,-1.0689247152454622
alone.,3.717649046269919,-0.933037374230915
"know,",4.116346761864037,4.018697431927574
morning.,4.7190933114813065,0.1493975353655385
not?,1.377864890870858,2.8047490836629168
"cup,",3.7815121020713605,0.3156154721530192
nations,-5.663028626128845,-0.4654901695804384
represented,-0.7238161444095115,-1.7239403792978507
distant,5.409029468893323,-3.09628768128259
put,4.622232731529145,2.87758023110622
collapse,-0.5672017903238675,-2.209535738589177
owls,5.224288427146088,-1.0044122879822381
letters,4.86309539359392,-0.4765749780514179
"invitation,",-7.389738258329709,-1.3447021629468487
perhaps,4.920849116408939,1.1977681670202374
simple,4.104541864542381,1.0867752159391133
preference,-3.51043721453554,-1.9038153723422713
staying,3.420850647535941,0.6306301525140489
home.,2.6486005657427496,0.5708941545017325
gone,4.7505324748552695,1.7165042453131618
"instance,",2.757371584393838,0.7389049392651998
transfiguration,4.2908792740465955,0.21381027780047823
"release,",-3.9417540796490926,-1.0302078371896748
transylvanian,-3.0151986817373153,0.2871645769349047
"captain,",1.9967784706920275,-0.6918730067640765
vampire,0.4599301156633016,-1.0968306996020851
bats.,-3.6448866058930323,0.3697533661675165
held,4.882992902391022,-4.117928416905946
"years,",5.126549879666788,0.43382834325443903
seventeenth,-2.4367373000064494,-0.28999165025437645
turned,4.9304681295888875,-4.280439323441582
compete.,-3.0635673903307348,0.1531063319299249
since.,-2.737727160662582,0.5265418893425454
superb,1.291622043328861,-1.2852842353100795
"teams,",-1.3109358752677986,-0.29674366066299573
bulgarian,3.8074972761111057,-0.46011225151896756
thrilling,-1.5871331985731758,0.4019694438251718
"watch,",1.4361874704646658,-1.958099848879911
outside,5.3199137661723395,-3.487304167932208
willing,0.4169233539550691,-0.29017738098293516
themselves.,2.890584123854768,-0.691704860012403
france,-5.473890460265023,-0.86802951641226
frequent,1.9906279212955962,-0.7085798998622529
robes.,4.713623892532958,-3.21967701295467
strong,4.884555340092607,-0.9659488502277014
broken,5.425875918768109,-2.692932704644804
levels,-2.711106159567377,-3.832043418127963
polish,0.12589436920844999,-0.8891441136055649
goblins,4.913091616378783,-0.7436280591190989
worldâs,-4.38832659763819,-0.2138266164703151
australia,-1.8404997712408238,-0.7129912141658662
zealand,-3.6528513946439385,-0.005077511787142688
expedition,-5.5877048689761715,-2.6424820465897434
research,-2.1742993667390214,-1.3991117536263116
plants,2.8769863766141714,-0.8766202441600565
fungi.,-3.4587149634186263,-3.2179054535424676
dayâs,-2.8190552670254867,-2.42256207829172
collecting,2.8643059948231984,-1.6170054717476603
steam,4.173796042261105,-2.554984366604035
bemused,-1.1141480788581428,-2.2157146385127926
gaze,4.563720433343623,-3.2217847527339147
community.,-1.7758485282966838,-0.0865591871419723
spent,5.108416223959535,0.5908549921183445
money,4.028168278871352,-1.3624972746072324
preventing,-1.6008756482109527,-0.5087608678134425
art,0.8275447033973745,-0.46063082917943493
eighteenth,-0.6166890284663678,-0.4276691561572397
thrilled,-4.329920086242222,1.1296810398336783
"yellow,",-0.9973053111289888,-1.8606827168425144
"robes,",4.841824513807162,-3.252479585090026
phoenix,5.130479464536885,0.12326049151205062
woollongong,-3.714492243090949,-0.33811147180084167
dominated,-3.5230731735485463,-0.368325030448542
australian,-2.572753974203956,0.6322829410719566
enmity,-0.2036188459563384,-1.0645287074445555
"community,",0.15393810301723512,-0.39086497375983903
response,2.549840577948488,-0.8011372742670317
unlikely,3.182597674607203,0.9936402080065632
claim,0.3891408190536063,1.62337135206588
boast,-4.277864010419222,0.4134795596107626
"âyeah,",2.4912484781258524,3.2646395251174503
think,4.427880336077278,3.826009953940352
volunteer,-5.937982403703402,2.0163359064587962
next,5.2742272036871745,-3.8324305166590142
africa,-4.603928993713414,-0.3242984891159533
african,-1.091058416110856,-0.17804173461961686
travelling,1.0272444504762681,-3.209227245669447
search,4.2391645561629385,0.33147416895262416
information,5.037020197378838,0.6166429361617697
alchemy,-0.391124848373211,-0.0621531884693727
subjects,2.787600421954931,0.5108635988785886
particular,3.8990332508869905,1.049732716058619
emerging,4.577431128683267,-2.660312965988441
keen,4.073686715583613,1.8844511169105735
notable,-0.09211091376627635,-0.5522924872865596
"club,",2.345133092114007,-1.4153319133952913
astonishment,-1.082172111216384,-0.6653456068047398
highest,2.226061027854788,-0.7854928971186614
single,5.425458893984834,-2.0622252259098413
side.,4.447806346297934,-3.1782531405371266
note,5.165788078350391,-2.454345956014866
masters,-0.10633674746539344,0.967615005819128
reverse,-0.5936649479796935,-1.1585759193598895
cup;,-3.6048105307580887,-2.9036850942448083
highly,5.013612074836707,0.29267873875191486
delighted,3.4365408852395283,1.3058040093150416
north,1.5742346466618145,-2.050365177215824
america,-1.7885248378702543,-0.8069293229806119
reached,5.121702450943439,-4.064319770975847
american,0.8452605347565647,-0.8267650891370674
owing,2.3617541575051835,-0.2908443409527807
intensity,-0.20735922731962558,-3.4618255429604416
feeling,5.368203611778907,-0.04248960304826462
caution,-0.8136133444272868,-4.119502621987143
exercised,-3.5725385684028117,0.07583635735934471
whom,5.38139219342237,-0.928536232978077
hoped,3.550752199622113,2.0089969533418777
less,5.096295386119822,0.6612509248989824
prejudice,-3.911954633281234,-0.1430916528385084
"world,",4.075444238366535,0.39606984368257586
growth,-1.678473241606923,-4.012155233470952
days.,2.470000750473304,0.0958693285163323
world:,-2.3336718154284197,-0.13505687325810048
jaw,2.955511326669863,-2.2408738349400252
stonewall,-5.520373744498599,-3.0811368846741756
threatened,0.8569425626147847,1.6756741747139943
persistent,0.5105913927244128,-0.7985611151171563
performing,1.7499746246367094,-0.8856384855810482
flights,0.1632851615815318,-3.4433175451552995
neighbouring,-0.731455479836747,-2.8222641820181065
villages,0.026537109305955226,-1.5886915116845761
trailing,2.947537803094883,-2.7715303438712713
fiery,3.6951928640230407,-2.4658765495008867
sparks,4.726849799143038,-2.6216444377240693
tails.,-5.368724552431391,-1.4983522160736833
confines,-4.942865099545638,-2.7831161160575855
tradition,-1.3962789278051853,-0.3705124470556488
states,0.33584070808004507,-0.03867452056306422
produced,2.555011790009718,-0.34235476686410143
quodpot,-1.089519625807236,0.44956052970383137
invented,1.2158322116730036,2.8201339750812653
"peasegood,",-5.758692660258233,-0.9100388593924525
recruit,-3.2577312729542363,1.0319373132672385
story,4.929695993477567,0.6620091728672156
inadvertently,-2.750607645228493,2.0452468611925716
contact,4.739141239873239,-0.3428484443614922
tip,5.116796011056995,-2.938886266485548
"trunk,",3.4664567449784998,-3.1250542482230608
casual,2.531590343042301,-2.0952663703086793
"manner,",-3.643851960338545,-1.5296745274428676
exploded,3.112762645935968,-2.7445295826283713
face.,4.873007663904081,-4.085893430253284
humour,-1.2235316301079187,-0.03420710126400906
promptly,0.9014250872738436,-1.8501269263421238
effect,3.864899574251984,0.11106793412364052
forgotten,4.201613067789828,1.9088696372232286
friends,5.129749609303629,0.6586308074461166
developed,2.530055833682855,-0.3247590083599864
explosive,-1.9305365271262942,-1.5334381631816967
properties,0.39743807406344456,-0.6696070162157928
newly,3.807052471413712,-1.1609312175695807
eleven,4.836746947328956,-0.8130366735225085
modified,-0.8580786094533719,0.020277164216919916
"member,",-3.2597340113033058,-1.7477623342093325
attempting,4.529930208486898,-0.8550240728967361
quod,-3.858844518834238,-1.3999571554818058
explodes,-2.5335240181715997,-0.667625995142355
leave,4.5117668228485535,3.075071172953139
safely,4.194002681287229,-2.6757275093678237
(a,3.2155884116759026,-0.567132161989944
containing,3.086035012876497,-2.2452268299228155
solution,2.3405524897120555,-0.3335459411300975
majority,-0.7722613041740815,-0.27626282225849075
faithful,3.347310418355006,0.4386250953388662
rival,0.696490934655411,0.10294974548389567
"notwithstanding,",-0.7489781381584683,0.516405169668491
gaining,1.2494261995156144,-0.9153907186636482
gained,2.6146135187776487,-0.3004483023319278
win,3.8168265401698496,1.9006975988437147
match;,-3.0370669438758515,0.04398683539933761
cups.,-2.534247590255308,-0.5061112911961873
south,0.553857924019746,0.4960193115593665
north.,0.5155245590055537,-1.0461819420687022
brazil,-6.459220240952238,-0.7971282851770157
tipped,3.5447219437567576,-2.471501570097568
winner,1.2098694656962523,-0.14879162513720637
years.,5.002852596227523,0.48472696343281174
peruvian,-2.4914297438519855,-0.7381925369212219
exposure,0.7097671357025209,-0.3465211719345452
obsession,-1.8208321906775025,0.26774113765691726
community,4.237592437760195,0.2999596365142275
"team,",4.381298749436512,-0.38655391376220427
countries,-4.208826112645991,-0.09558825804594802
preferred,3.0897740341845545,0.790729560559851
travel.,-7.416481223417325,-1.046827007552492
maintain,0.10749847199081553,0.3505377536797954
flourishing,-0.1695125775877873,0.5394255342132519
trade,1.1942394753841221,-0.20609452698926115
regard,0.4411442777469659,1.398957028724719
"suspicion,",-2.2697917254132576,-0.32102625131512197
does,3.81274965595225,4.271899931769357
street.,4.053002975490969,-3.4737502015097923
exception,-4.1312294163756755,-2.441821137958618
general,3.315631387986558,-1.468303643408934
steadily,3.2573045655981794,-2.7087131622790417
japanese,-2.877134873813609,-2.151368281253868
narrowly,4.069465240965223,-1.2714858771871684
gargoyles,-3.440998578177778,-3.1699475479448966
"is,",3.9575605655250494,3.5938677743010485
frowned,1.868306675511133,-4.085419088041535
committee,3.506129765509773,-0.05255711221938963
waste,2.792377531443334,1.1034450261371562
wood.,2.6595625823588738,2.8708452181029513
nine,5.309957916285393,-2.1101153218650905
racing,3.8264153352205654,-2.707094521771059
nineteenth,-2.673663151196322,0.29586961748745494
varying,-2.963370970860979,-2.70080178002453
quality.,-2.6068520934355193,-1.8309528633543322
massive,4.486645170238335,-2.1635845292611657
advance,-0.5542613439403187,-2.7492110761239617
charm,4.971869772980057,0.7377206283726818
generally,3.5345819715094455,0.579948040303211
incapable,-0.01618346081431257,-2.477369123969791
achieving,-1.0748652418989333,0.0005303299393031285
speeds,-0.7713737936972458,-0.7519064251752675
control,4.770780793261192,0.4514625116820052
admirable,-2.793921561743538,0.027410963079955997
styling,-5.392583835529229,0.46367012123967516
matched,-1.6412156022417819,-1.5488451739153768
handsome,4.686842944871124,-2.326952909842593
appearance.,1.1188835037037368,-1.6469306531331498
oakshaft,-1.0971923545375843,-0.6280857424792492
79,-2.644380008166349,-0.057417596022597994
example,-4.605836834936745,1.328700534318838
oaken,-2.8004664566342954,-4.06767420097492
"handle,",0.7356377542313342,-3.1168316606603446
endurance,-4.560705903858421,-2.4399410736257594
prized,0.1775402089956735,-0.742069963726946
attempts,3.8540690582968793,0.2756795801206004
"safety,",-1.9461199991169813,0.1476925474706229
remembered,4.1258337526899735,1.9639346738221874
trust,3.732832943538332,2.9507108780687004
apparition,3.5716408241930853,0.13736421216025324
becomes,2.543867833359199,-0.46860558223138343
unreliable,-4.683393557409635,-1.4779632046780486
wise,1.9773536330671704,0.5037267341322276
gladys,-2.1087777119016686,-1.253400572682865
leap,2.7855683942664973,-3.156641431155321
forward,5.09911741086141,-3.945528398819944
demand,-3.793402387889161,0.4740323563762271
advantage,2.854979284501604,-0.07595717742450135
achieve,1.0840722729593453,0.8151713530784381
greater,3.216673224049789,0.9390457176553155
(and,1.6408500466787228,0.47829486826080425
quantities,-1.757946809542293,1.989848360067183
for.,1.249249502544506,2.1205202169430515
true,5.0245933076002585,0.9109898601574943
seventy,-4.043062617830668,-1.6598104654362926
work,4.514893812907019,2.688934086899386
outstripped,-3.5948533080195064,-2.6302963585954493
"bill,",4.9086035597072994,1.4872549892663005
company.,-0.8518108855677782,-0.8003593304378399
"one,",5.034018622072111,0.5859148194961535
specifically,-4.703554090091064,0.8763366515484505
sporting,2.2403052691843564,-0.9722089358244959
use.,1.441186764532473,-1.9792651256616531
"instant,",0.3302937899887206,-2.5355867377442354
runaway,-3.095530621189259,-0.5876379366941372
"success,",-0.9384692493134944,-1.75710857402874
cornering,-1.1855651693907259,-1.0845249744183705
"year,",5.182570711019066,0.41047134631291715
cleansweeps.,-5.716558783979406,-2.005291245288228
long.,2.169112094926352,0.3774157890762763
company,3.523082561086629,0.47360895735170705
basil,-3.3603673931429516,-0.7818275383381137
comet,0.3799297785945239,-0.3140364858066215
trading,-4.006424223658292,-1.7603995123099672
models,-3.02944418239656,-0.16149089224954494
tested,0.8961777041325114,1.0811099119657015
prior,-1.7981923116509024,-1.5311474032561239
meant,4.12550010346878,2.25635460777908
competition,0.01921688467380549,0.10653124277999548
"intense,",-4.268101708416863,-1.1125093746420476
marked,3.703424633333944,-0.37006928750416207
release,1.620522809844277,1.2847409068220281
improved,0.6431657346499088,0.036963539614788044
180,-7.600516002701283,-1.8738989984032175
springing,0.5373295200170973,2.20646015568309
europe.,-6.6003835164183835,-1.4352423098118638
launched,2.3326675413032483,-4.086575997482544
forest,5.483975404560967,-2.675362111807857
faster,3.956612058789933,0.06455145868748546
nevertheless,0.7040939848220685,-0.39367699064178496
tendency,-0.9834517655513034,0.6959254534961546
lose,3.743567824990557,2.22884791920981
power,5.229212840578879,0.6151134496559185
ascent,-5.084338559602424,-1.6437493124081932
universal,-6.000677064170832,-0.46430568218546137
date.,-0.9516862531813564,0.1554317508583411
"unfortunately,",3.4186133578384728,0.7393103324615266
initial,-0.31446710141306444,-1.6722048891552652
burst,5.001240462370206,-4.159710618491057
business,3.876154649366847,1.2368854209081013
nimbus,4.8994155426886,-1.435748940357175
nothing,4.979277940032089,2.3521429408947925
before.,4.392380792083653,1.40143851340705
reaching,3.1741817892352038,-3.232577815851002
per,-1.5630850132578362,1.109139628306604
"hour,",3.2271658177871028,-0.9054540237426062
capable,2.8315252105285076,-0.34699791009755604
turning,4.88955041376818,-3.599094372113806
360,-7.255767084202503,-1.8585575675948665
degrees,-0.947870366066401,-1.72968965868808
combined,-0.1927089084214893,-2.9434957927998213
immediately,4.975342189242471,-2.150816317161903
subsequent,-1.6048001588244278,1.5659135731825866
barker,-1.8761562018152436,-0.5805894166558727
replace,-5.766079417744871,-1.0795210453812065
leader.,-7.242636257341309,-1.843806873197797
including,4.820246741861019,-1.448359058074277
warning,3.6040873553969557,1.4772696040706754
whistle,3.81917683053325,-2.4490483042911317
unlucky,-4.191078651721343,-0.4410736134008391
sense.,0.37463379911594025,1.6905786255865873
continues,3.3270929566604215,-1.4209766379349438
ticket,1.4370997559635927,-1.1233809527226237
guaranteed,-2.3843288451497315,0.3739904911872813
witness,1.605269673933278,0.44961688956853924
contest,-5.412096737578777,-2.500896677772782
minutes,5.834201764400739,-0.3509526883490747
moves,4.833508759244317,-3.2531220903951668
eager,3.363431572828478,-1.5002591094507276
push,3.8519994170253673,-2.2362239272487074
go.,3.490412661191305,2.2234419693387575
strikes,-3.2625598085762153,-1.496790913982811
front.,2.3436845980671217,-4.136211600045191
confusing,-2.3835219197802284,0.7727546911159546
opponents.,-6.082628191959946,-2.3690658209814135
defence,5.307923245369501,0.2262196497600238
"power,",1.5071604335153481,0.8069876746715141
resulting,-4.7671787924572016,-2.1074973549857328
loop,-5.430652946781769,-3.2308431989555277
"defence,",-2.6242928835188013,2.261519342756074
employed,-1.115904064998429,1.7170406759286336
pattern,-3.023210353379967,-3.3609267731338694
together,5.310578315942925,-3.120974229404391
forcing,4.111965121185666,-1.563273843629203
aside.,2.2765869527581315,-3.027817654078373
original,3.1977082003388744,-1.24790763208679
move.,3.398616707696756,1.7303706771476726
close,5.283853657505527,-1.755501082011673
"side,",4.472354699832187,-3.1317359341552082
flies,3.189540627226746,-3.170662555124119
headlong,-0.5395484919659643,-4.0341494885640135
her.,5.798450910388068,-0.9761184806925207
pass,4.420016410892725,1.9901715922207335
seemingly,2.705051134499692,-1.405105061510594
swerve,0.1062072873491413,-1.0421551379820868
scoops,0.11192348661386188,0.4412127908541975
oneâs,1.605220304089352,0.21232266698292887
sleeve.,2.6259253020935254,-3.2780024601821687
"accident,",-0.25034724980924805,0.6560516848963288
maintained,0.3576681189889326,0.2331927812860111
"upwards,",-3.6167908820648034,-4.026992056934456
leading,5.006656730056043,-3.660179478474416
escape,4.591096823198255,-0.08489970912986386
throws,3.333392518622168,-2.5261552501655955
fellow,4.866943817237506,-0.39640278331279555
waiting,5.508972727070897,-1.170543446440163
pinpoint,-4.437177315951527,-2.7449469568635014
timing,-4.854490392816662,-2.0739659843407963
shoulder,4.925842705315732,-3.931463141975662
member.,-3.9296345326783193,0.9143212582731693
difficult.,0.1625705266516315,2.2482719319106304
sloth,-3.8880984521951407,-1.666869179643303
grip,4.493866061719308,-2.9970820541941925
roll,4.061709004173777,-3.01887280051573
hanging,5.283643295256587,-3.238613397457542
upside,2.5731068528151173,-4.102249813653489
tightly,5.064971299663306,-3.674659849481625
avoid,4.325247200760584,1.71381795873773
foot,5.124126888983703,-4.166653195052221
curled,5.003133379688932,-3.0336014741192416
limbs,0.3706880443887812,-4.086564772273408
outstretched,3.404069539910567,-3.0283710722365216
tackle,-0.9533799187814352,0.8648213421794622
fake,4.386766564744073,-0.9133988377799609
aimed,2.0111720888231144,-3.794478475139237
"made,",0.9609716929205718,0.9704092863960194
"illegal,",-3.5923561707349334,3.345589710389968
pull,4.552025511714104,1.7495454438697178
parties,-0.8483964399304846,1.083315588134776
perfected,-5.043510543309861,0.7328735759828992
zigzagging,-0.6266675174974411,-3.8153554577839146
movement,4.634468782083667,-2.4501646654822413
wronski,-2.4798681758411396,0.5460577070302772
hurtles,-3.9907390117319337,-3.046229811596261
pretending,3.3419955128633836,2.418492438921134
"below,",4.18864435718859,-2.5251299041298
pulls,2.0780602221235935,-3.4161053308879823
dive,1.9071720656910736,-3.9689261324712564
copy,5.387156587192523,-2.468140607965522
crash.,1.0012824849107491,-1.7789553803226514
beyond,5.392048386246923,-1.6894059343309369
recognition,-5.059338607498282,-0.5971544908522141
âthose,-1.7773775748399836,0.9085907313765356
"perhaps,",4.0612528683856315,1.2263285709628535
future,3.1468226119111353,0.23695850943734492
generations,1.69998554927825,-0.26312136271067615
nearing,-2.3068034976159915,0.07820537765623746
midnight,2.366503480651026,-0.8583485999983081
prime,3.9389765811243347,2.7528841285866195
sitting,5.1416972123920806,-4.072870677881463
"office,",4.654103895910585,-3.086010740888911
reading,4.6832450316998155,-1.3377366080853998
memo,-4.719390507858721,-0.7568077849241024
slipping,3.785350788096628,-3.400361680080063
brain,4.382889034141007,-2.10429460618551
trace,4.354396246415031,-0.22545502406739815
behind.,2.6992935427220353,-1.0163054596923853
president,-1.3826960458011452,-0.9607021534656441
"country,",-1.5477406332041899,-4.466231463406617
wondering,3.831801051446667,2.4901725263408405
wretched,-4.018730858523655,1.2900361757119727
"telephone,",-2.7007564489565645,0.14124566236596436
suppress,1.7531579590786877,1.9734977941053347
unpleasant,4.573472852961048,-1.4436428418345983
memories,4.581422128726321,-0.35674076981441727
"week,",2.5872524542383046,0.693621466431157
space,4.756701662057294,-2.538741467037222
anything,4.73747813603965,2.815896714936073
else.,2.8642972176167567,2.2034513617025144
focus,1.6303599782511196,-3.8174319072430234
print,-2.913495035716785,-0.32991043145596255
page,4.850492420440047,-2.8191312136551665
"him,",5.9907241689271835,-1.012752929921747
gloating,-0.2100485815808465,-2.6186374122197407
face,4.85388075987562,-4.300249015158588
appeared,5.144263278413624,-3.8156240180887027
news,4.836780068717959,0.5640718787181299
"day,",5.202871937513737,0.07961610449943105
terrible,5.119568506525947,0.596008509050849
things,5.428658165160627,0.9400220507243129
week,5.117760890594365,0.37830607070471167
anyone,4.658022680334459,2.8235635508969263
needed,4.1739890340721715,2.2784229221926493
explain,3.9830587010328222,2.745663897597017
fault.,1.2011413600733611,2.4667136675715997
minister's,1.7192387521206889,-0.5439134950549823
pulse,-1.2022059431071517,-2.7663131479294987
quickened,-3.1250630914926636,-2.3646856496651867
fair,2.2662520245741917,2.731271006232531
true.,0.2879842052196819,2.530221559791888
earth,3.851335335803171,1.953620635704668
government,-1.2088621284831926,-0.20756674682717066
stopped,5.3725982521955595,-1.1996302713760092
bridge,1.247585170517153,-3.9133534438161766
outrageous,-5.989322331458166,0.5358774207242939
anybody,3.811592848132298,1.9943483809824654
suggest,2.556384876476238,3.1368690775439685
spending,2.6116299958623257,0.241529012217819
"old,",4.008967628083237,0.22348172399427718
experts,-0.526647055855485,0.5884248136077428
loss,3.628488942593196,0.5457382407840734
snapped,4.957054704535852,2.040075823201443
cleanly,-4.5625207007563615,-0.4820970687773344
"two,",4.14371915961073,0.2599916002555955
dozen,5.117939550092432,-2.0817925480748944
cars,4.201437526280106,-0.5105999388007479
watery,2.3768736365896914,-2.910004076242286
depths,3.964006312412672,-2.744867570035956
river,1.4915729102099338,-2.574283164108735
dare,3.762174418809956,3.192463131846856
lack,4.244253163074947,-0.42857514265354796
policemen,-2.810733314318568,-1.1635815697135683
somehow,4.072382272276973,1.233294263798897
freak,-1.7821987757677427,-0.2616183430584012
hurricane,-4.1475207172826885,-1.8237752457391876
caused,4.856727682629065,-0.6815482038253283
damage,3.567909706135021,1.1418313351490041
people,5.853969859936569,0.258429981020278
fault,3.4864079640528374,0.824965915492617
junior,0.6796351089910829,0.44184670262190373
herbert,-4.936314417793744,-1.2974307222407688
chosen,3.9288283662967323,2.396828399765934
act,4.237236283971209,1.235045071155977
going,4.007355648413103,4.104062036877909
"""a",3.6432005244784538,3.513341760427614
grim,2.7951838319361335,1.2867588675036512
mood,3.4060557472430864,0.7338397141801587
gripped,3.843841532590481,-2.8102019235735987
barely,5.399255456379832,-2.2743562555413828
concealing,0.5514645361495245,-0.074468842039969
grin.,-1.012552163766169,1.249373188343302
himself;,-0.6653500676419236,1.3287398613842853
seem,4.424264470203178,2.972069032890795
miserable,2.842805513250529,-0.2848582536617586
usual.,4.331325505240146,-0.09697612874916617
weather,3.06342525068073,0.41128305340516597
chilly,3.230728455832555,-3.048267412317417
mist,2.3984426845506697,-3.6714599382884154
wasn't,4.155746858489699,3.3728899729019974
"right,",3.9117797693405243,4.184628019686218
bad,4.962933925191581,1.5636485921887755
job.,0.4939510983338244,0.8147567117779052
stretching,2.9863766064630366,-3.3287672780100888
arms,4.902629220464107,-4.128383541510611
looked,5.170555795493537,-4.100673765746812
office,5.520605231006121,-2.676040027186917
mournfully.,-6.027061522427543,1.5535662399112606
"room,",5.068260973439757,-4.357108753735532
fine,4.756026066724911,0.7546433720195721
marble,5.094784120880874,-4.07836298375642
fireplace,3.063970812531264,-3.423247893950708
facing,5.153081566773118,-2.3696798915907595
"windows,",4.324433612589715,-2.6518535873627123
firmly,3.454749989191753,-3.0068421025196614
closed,4.947597686488055,-4.162211661708359
slight,4.3693801727271815,-1.9992296256470925
"shiver,",-5.255358735851445,-1.8790380146709988
moved,4.895486582809509,-4.184570187599287
"window,",4.931733401621775,-3.2364594053560127
looking,5.362281665532494,-3.814178416657561
thin,5.355496126585354,-3.757520892660328
pressing,4.062176752218674,-2.1884528541457464
glass.,3.1753777024509966,-3.4116596737077134
"then,",4.824069769056514,1.1088221553548177
cough,1.5953436509611538,0.46351560623741095
"froze,",2.944039036577081,-1.653139812069249
nose,4.914649569911511,-3.9490426118863384
scared-looking,-3.790731021769068,-2.003056326219888
reflection,1.849525594151164,-3.934651413645309
cough.,-4.75855954355641,-0.5006973715483684
room.,5.105580207370745,-4.242560911358518
braver,-1.677847285152111,1.2023105139295227
felt.,-0.6773106823113049,2.0639226331715577
brief,2.780672139175398,-0.5259563220536495
nobody,4.908029126091545,1.8846405883089878
answer,4.070974748671685,2.129099958554506
voice,5.065667435063898,-3.8648299368143184
responded,-1.1053397483696774,-1.1199829024397139
"once,",5.439347189982736,-1.7665823715835804
sounded,5.002692141665805,-0.5024826750699257
prepared,3.8871542379075965,2.0008226753764857
--,4.067032155183006,3.93450975031642
wearing,5.426706782776648,-3.464828267560934
wig,-0.43139021780230136,-2.7252768451745717
"small,",5.426171075494966,-3.2350335120559586
dirty,4.313000774897826,-2.2426656727411376
oil,2.316114154400512,-2.7361298921849353
corner,5.185687119941502,-4.106375743187451
"""to",2.316842951490226,2.9628909135682946
muggles.,2.65857198483787,1.1814696491505599
urgent,1.7409842379673683,-0.48215664928120244
meet.,-1.0634709413577923,1.2783115773635163
kindly,3.642240936128413,1.4092691047700678
respond,0.36161757647929244,1.2069415378089277
immediately.,2.70351087916812,-0.6778434334394785
"sincerely,",0.9233228487080644,1.2950389527676665
"fudge.""",-4.980935415426149,-0.7540770563109445
inquiringly,-3.944090092684473,-3.10734000939605
minister.,1.5587658647861689,2.1971319268978484
"""er,""",-1.6949251212043241,3.927786126451797
"minister,",3.174431213731242,2.7260764566390305
it's,3.9706099789042,4.205357838496657
me...,0.5200913636406728,2.579417864596236
i'm,3.9613820712813888,4.2549789333015635
telephone,3.0149581781660504,-3.4464987114955536
"call,",-0.16109647099419466,-1.3174483704638913
see...,-2.605918965392915,2.870905416991596
"""that",3.659577778955406,3.68170180772545
portrait,5.175870865467924,-4.081629769054938
once.,5.514738025203387,-1.5805921980547566
heart,4.869279495567718,-3.8291461418273274
sank.,-0.43914339018206316,0.47409109429604973
afraid,3.9344804474591744,3.068001824766001
that.,3.84158250863128,2.997312850090177
"""but",3.9986919215316936,4.216142678640166
hoping,3.7771669815678273,2.333175511740077
"""we",3.797656993461756,4.129353491866278
arrange,-0.38870705929463933,0.4870580442758564
call.,-3.6793839199139624,-0.3441154019170238
tomorrow,3.8702180486920907,0.4435593846316997
man.,3.5288678856870885,1.09032093114272
"""kindly",-3.6276302804812315,-1.4130404731882997
mr.,4.561603049748182,3.6755645081159147
"""i...",-2.494748102446031,2.9266384236148166
"well,""",2.464945806971975,4.1572957183568535
weakly.,1.824750059427525,3.761466919050969
"""yes,",3.9003510041291705,4.156715712028727
i'll,3.5153027360877447,4.488296642584659
hurried,4.901500441456059,-4.2419621278388515
"desk,",4.974052301182548,-3.044238757367363
straightening,3.7812553586310123,-1.0081548943967846
tie,2.6121241500887886,-3.0524256132375824
went.,3.6413014734369544,-1.0953323791885257
resumed,2.8781649046131896,-3.052136184179407
"seat,",2.17548610517096,-3.8509700968497955
arranged,2.3793110061060188,0.4130277798404058
relaxed,-1.417974107535515,-2.8849735797454756
"expression,",-2.977953648802258,-3.7226363698436478
flames,5.029855075659034,-2.7087321202601644
life,5.214932743654811,0.6197881984290996
grate,-1.1342302724151259,-3.485750470094199
beneath,5.096936667281195,-4.084915685052812
mantelpiece.,-2.478140376114943,-3.8349772402735507
"watched,",3.708580923980786,-1.0315133407434445
betray,-2.632840177343838,2.200440787474877
flicker,1.3716980489275332,-2.204214813469227
surprise,3.983092204115444,-1.0519172167638566
"alarm,",-3.8819047757642746,2.8211325813917107
portly,0.1045228025248823,-2.1716664651222866
"flames,",2.474734329489374,-3.411266755543676
spinning,3.964750602039774,-2.6504552444777763
top.,-0.6651096220722906,-3.2061318887248134
seconds,5.143855169294742,-1.8836984781104924
climbed,4.852065742102259,-4.095330740164696
antique,-5.254230434490759,-2.6463896486784115
brushing,3.221654633782527,-2.4534338481401248
ash,-0.03169506010547624,-3.286905243081405
sleeves,1.5026714406074495,-4.2359273900443375
"cloak,",4.911008385837951,-3.1177126958768473
lime-green,0.11394530677763275,-2.9484003735454274
bowler,3.2473373894870248,-2.9582782863452572
hat,5.358453351055039,-3.466816244995131
"minister,""",-3.6442864481349377,1.2203527406467454
cornelius,3.919338579024977,0.8382382655225566
"fudge,",4.150341795238243,3.6277699754050907
striding,4.1780214541230345,-3.246403243570244
outstretched.,-0.9749022872994954,-4.17356680036622
"""good",3.3568864955598157,3.7974676250664245
"again.""",0.2967902137677073,-0.6518756943585848
